Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
19584,G1 Jockey 4 2008,g1-jockey-4-2008,Sports,,PS2,KOEI,Koei/Inis,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/27140/g1-jockey-4-2008/?region=All,1,,/games/boxart/full_7660277JapanFrontccc.jpg,0.01
19585,"Second Novel: Kanojo no Natsu, 15-Bun no Kioku","15-bun no kioku""",Adventure,,PSP,Nippon Ichi Software,Nippon Ichi Software,,,,0.0,0.01,,,0.01,,2010.0,,http://www.vgchartz.com/game/49268/second-novel-kanojo-no-natsu-15-bun-no-kioku/?region=All,1,,/games/boxart/full_second-novel-kanojo-no-natsu-15-bun-no-kioku_339JapanFront.jpg,0.01
19586,Disney Sports Basketball,disney-sports-basketball,Sports,E,GC,Konami,Konami,,4.0,,0.0,0.01,0.01,0.0,,0.0,2003.0,,http://www.vgchartz.com/game/16873/disney-sports-basketball/?region=All,1,,/games/boxart/2982850ccc.jpg,0.01
19587,Neverwinter Nights 2: Storm of Zehir,neverwinter-nights-2-storm-of-zehir,Role-Playing,T,PC,Atari,Obsidian Entertainment,,7.2,,0.0,0.01,,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/28309/neverwinter-nights-2-storm-of-zehir/?region=All,1,,/games/boxart/full_1863502AmericaFrontccc.jpg,0.01
19588,Street Cleaning Simulator,street-cleaning-simulator,Simulation,,PC,Excalibur Publishing,TML Studios,,1.5,,0.0,0.01,,0.01,,,2011.0,,http://www.vgchartz.com/game/52974/street-cleaning-simulator/?region=All,1,,/games/boxart/full_street-cleaning-simulator_697PALFront.jpg,0.01
19589,Jewel Pet: Kawaii Mahou no Fantasy,jewel-pet-kawaii-mahou-no-fantasy,Simulation,,DS,MTO,MTO,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/33228/jewel-pet-kawaii-mahou-no-fantasy/?region=All,1,,/games/boxart/full_6144275JapanFrontccc.jpg,0.01
19590,Kodawari Saihai Simulation: Ocha no Ma Pro Yakyuu DS,kodawari-saihai-simulation-ocha-no-ma-pro-yakyuu-ds,Sports,,DS,Now Production,Now Production,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/35347/kodawari-saihai-simulation-ocha-no-ma-pro-yakyuu-ds/?region=All,1,,/games/boxart/full_603557JapanFrontccc.jpg,0.01
19591,School Wars,school-wars,Misc,,PSP,Quinrose,Unknown,,,,0.0,0.01,,,0.01,,2012.0,,http://www.vgchartz.com/game/71182/school-wars/?region=All,1,,/games/boxart/default.jpg,0.01
19592,Journey to the Center of the Earth,journey-to-the-center-of-the-earth,Adventure,E,DS,THQ,Midway Games,,,,0.0,0.01,0.01,0.0,,0.0,2008.0,,http://www.vgchartz.com/game/20036/journey-to-the-center-of-the-earth/?region=All,1,,/games/boxart/4203990ccc.jpg,0.01
19593,Lost Identities,lost-identities,Adventure,,DS,SVG Distribution,dtp entertainment AG,,,,0.0,0.01,,0.01,,0.0,2011.0,,http://www.vgchartz.com/game/47295/lost-identities/?region=All,1,,/games/boxart/full_lost-identities_1PALFront.jpg,0.01
19594,Suigetsu Portable,suigetsu-portable,Adventure,,PSP,GN Software,GN Software,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/28494/suigetsu-portable/?region=All,1,,/games/boxart/full_5401413JapanFrontccc.jpg,0.01
19595,Kawaii Koneko DS,kawaii-koneko-ds,Simulation,,DS,MTO,MTO,,,7.1,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/15684/kawaii-koneko-ds/?region=All,1,,/games/boxart/full_4329952JapanFrontccc.jpg,0.01
19596,Castle of Shikigami III,castle-of-shikigami-iii,Shooter,,X360,Arc System Works,Alfa System,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/13334/castle-of-shikigami-iii/?region=All,1,,/games/boxart/full_8533765JapanFrontccc.jpg,0.01
