Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
18668,Hakoniwa Company Works,hakoniwa-company-works,Strategy,,PS4,Nippon Ichi Software,Nippon Ichi Software,,,,0.0,0.01,,,0.01,,2017.0,20th Sep 18,http://www.vgchartz.com/game/190932/hakoniwa-company-works/?region=All,1,,/games/boxart/full_452491JapanFrontccc.jpg,0.01
18669,Unreal Tournament 2003,unreal-tournament-2003,Shooter,M,PC,Atari,Digital Extremes,,9.0,,0.0,0.01,,0.01,,0.0,2002.0,,http://www.vgchartz.com/game/7287/unreal-tournament-2003/?region=All,1,,/games/boxart/669649ccc.jpg,0.01
18670,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,kikiite-hajimaru-eigo-kaiwa-training-kikitore,Misc,,DS,Benesse,Benesse,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/29786/kikiite-hajimaru-eigo-kaiwa-training-kikitore/?region=All,1,,/games/boxart/full_5694599JapanFrontccc.jpg,0.01
18671,Game Book DS: Sword World 2.0,game-book-ds-sword-world-20,Role-Playing,,DS,Broccoli,Broccoli,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/36576/game-book-ds-sword-world-20/?region=All,1,,/games/boxart/full_6454817JapanFrontccc.jpg,0.01
18672,Vanark,vanark,Shooter,T,PS,Jaleco,Jaleco,,,,0.0,0.01,0.01,0.01,,0.0,2000.0,,http://www.vgchartz.com/game/17229/vanark/?region=All,1,,/games/boxart/full_2826278AmericaFrontccc.jpg,0.01
18673,Digger Simulator,digger-simulator,Simulation,,PC,Excalibur Publishing Limited,Astragon,,,,0.0,0.01,,0.01,,0.0,2011.0,,http://www.vgchartz.com/game/57510/digger-simulator/?region=All,1,,/games/boxart/full_digger-simulator_545PALFront.jpg,0.01
18674,WTA Tour Tennis,wta-tour-tennis,Sports,E,XB,Konami,Konami,,,,0.0,0.01,0.01,0.0,,0.0,2002.0,,http://www.vgchartz.com/game/2730/wta-tour-tennis/?region=All,1,,/games/boxart/8281702ccc.gif,0.01
18675,Jewel Quest II,jewel-quest-ii,Puzzle,E,PC,iWin,iWin,,,,0.0,0.01,,0.01,,0.0,2007.0,,http://www.vgchartz.com/game/26250/jewel-quest-ii/?region=All,1,,/games/boxart/full_jewel-quest-ii_974AmericaFront.jpg,0.01
18676,Doki-Doki Universe,doki-doki-universe,Misc,,PSV,Sony Computer Entertainment,HumaNature Studios,,,,0.0,0.01,0.0,0.01,,0.0,2013.0,14th Sep 18,http://www.vgchartz.com/game/72155/doki-doki-universe/?region=All,1,,/games/boxart/full_6964498AmericaFrontccc.jpg,0.01
18677,Furious Karting,furious-karting,Racing,T,XB,Atari,Babylon Software,,,,0.0,0.01,0.01,0.0,,0.0,2003.0,,http://www.vgchartz.com/game/826/furious-karting/?region=All,1,,/games/boxart/4707391ccc.jpg,0.01
18678,Pet Shop Monogatari DS 2,pet-shop-monogatari-ds-2,Simulation,,DS,Taito,Taito Corporation,,,,0.0,0.01,,,0.01,,2010.0,,http://www.vgchartz.com/game/42860/pet-shop-monogatari-ds-2/?region=All,1,,/games/boxart/full_1370202JapanFrontccc.jpg,0.01
18679,World Election,world-election,Adventure,,PSV,Piacci,Piacci,,,,0.0,0.01,,,0.01,,2017.0,,http://www.vgchartz.com/game/191704/world-election/?region=All,1,,/games/boxart/full_4152810JapanFrontccc.jpg,0.01
18680,Chokkan! Asonde Relaxuma,chokkan-asonde-relaxuma,Action,,DS,Rocket Company,Rocket Company,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/27373/chokkan-asonde-relaxuma/?region=All,1,,/games/boxart/full_2717456JapanFrontccc.jpg,0.01
18681,Blitzkrieg 2 Anthology,blitzkrieg-2-anthology,Strategy,,PC,Ascaron Entertainment,Nival Interactive,,,,0.0,0.01,,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/42418/blitzkrieg-2-anthology/?region=All,1,,/games/boxart/full_5938052PALFrontccc.jpg,0.01
18682,Hot Wheels: Stunt Track Challenge / World Race,hot-wheels-stunt-track-challenge,Racing,E,GBA,"Destination Software, Inc",Razorback Developments,,,,0.0,0.01,0.01,0.0,,0.0,2006.0,,http://www.vgchartz.com/game/37405/hot-wheels-stunt-track-challenge-world-race/?region=All,1,,/games/boxart/full_4698784AmericaFrontccc.jpg,0.01
